step,mean_deliveries,zero_delivery_rate,layout_train_coverage3,partners,pg_loss,value_loss,entropy,elapsed_s
565248,0.45,0.75,20,5,-0.002045415749307722,68.03254842758179,1.5780091732740402,2251.5421667099
567296,0.55,0.75,20,5,-0.006349054427118972,15.850963056087494,1.5630667060613632,2257.619354724884
569344,0.6,0.7,20,5,-0.0029808031977154315,33.50235116481781,1.5269099920988083,2264.6324849128723
571392,0.5,0.7,20,5,-0.004654351156204939,69.1330087184906,1.4989797621965408,2272.3956441879272
573440,0.5,0.75,20,5,-0.004256677930243313,82.58750319480896,1.5517575666308403,2279.741289138794
575488,0.5,0.85,20,5,-0.0021523049799725413,72.88810336589813,1.5523433163762093,2286.758829832077
577536,0.25,0.95,20,5,-0.00973500800319016,16.54814088344574,1.5105344280600548,2294.7854177951813
579584,0.4,0.9,20,5,-0.0021569356904365122,62.29415988922119,1.5739475265145302,2300.5506031513214
581632,0.45,0.85,20,5,-0.007208143855677918,31.86992871761322,1.5431410148739815,2308.269050359726
583680,0.15,0.9,20,5,-0.0022085143718868494,39.94901418685913,1.495783045887947,2316.3062415122986
585728,0.05,0.95,20,5,-0.008735588053241372,10.96194013953209,1.5655665770173073,2323.303321123123
587776,0.1,0.95,20,5,-0.005961655639111996,19.54395392537117,1.5861660242080688,2330.2239553928375
589824,0.1,0.95,20,5,-0.012969883624464273,2.3136128783226013,1.5991211012005806,2338.2237045764923
591872,0.1,0.95,20,5,-0.012928881216794252,4.560615971684456,1.6020314171910286,2345.736336708069
593920,0.1,0.9,20,5,-0.003872208180837333,27.005940437316895,1.5119193270802498,2352.811799764633
595968,0.1,0.9,20,5,-0.01291257020784542,5.396663457155228,1.580296903848648,2359.189504623413
598016,0.25,0.8,20,5,0.0013221020926721394,35.79785633087158,1.51003348082304,2366.776181459427
600064,0.5,0.8,20,5,0.0010073764715343714,61.11684274673462,1.5701387226581573,2374.1237103939056
602112,0.55,0.75,20,5,-0.008413299306994304,17.580546140670776,1.5832500457763672,2530.5917315483093
604160,0.4,0.8,20,5,-0.004926537745632231,34.32337141036987,1.5344236940145493,2537.659746646881
606208,0.3,0.85,20,5,-0.012156784476246685,32.088239312171936,1.5141150802373886,2544.1687455177307
608256,0.15,0.9,20,5,-0.011519641644554213,21.655469298362732,1.4946677759289742,2553.2807557582855
610304,0.25,0.85,20,5,-0.005263558938167989,48.62331235408783,1.4661594107747078,2560.584193944931
612352,0.3,0.8,20,5,-0.008357420330867171,24.06601369380951,1.504245325922966,2567.6975400447845
614400,0.4,0.75,20,5,-0.0018847918836399913,41.576199531555176,1.5510873049497604,2575.161649942398
616448,0.35,0.8,20,5,-0.0052492730028461665,49.173768043518066,1.4815085232257843,2582.588683605194
618496,0.6,0.75,20,5,-0.002670855959877372,129.99597215652466,1.493419460952282,2590.0807530879974
620544,0.45,0.8,20,5,-0.007764965703245252,23.508171916007996,1.5175526589155197,2597.5985503196716
622592,0.45,0.8,20,5,-0.004534334235358983,44.494433641433716,1.4841937869787216,2605.336447238922
624640,0.25,0.9,21,5,-0.008724102401174605,17.563183963298798,1.5221543312072754,2612.494222164154
626688,0.6,0.7,22,5,-0.007303721737116575,52.746105432510376,1.37118960916996,2620.6289660930634
628736,0.6,0.7,22,5,-0.007515759207308292,26.51436722278595,1.4946818873286247,2627.641025543213
630784,0.25,0.85,22,5,-0.009489047981332988,24.22009789943695,1.4312128871679306,2635.8965961933136
632832,0.4,0.8,22,5,-0.0005645700148306787,41.84188532829285,1.320864960551262,2643.9690947532654
634880,0.45,0.75,22,5,-0.005463519657496363,31.658796787261963,1.4431092739105225,2651.970531463623
636928,0.5,0.7,22,5,-0.005970122874714434,31.9746972322464,1.3620346635580063,2659.7477235794067
638976,0.65,0.7,22,5,-0.0007000170880928636,47.999388217926025,1.3708875328302383,2667.5972731113434
641024,0.65,0.7,22,5,-0.005421872978331521,41.13452911376953,1.3440852537751198,2675.3869376182556
643072,0.95,0.5,23,5,-0.0030592597322538495,69.26914548873901,1.355378344655037,2682.8642246723175
645120,0.85,0.6,23,5,-0.005452803918160498,55.55758261680603,1.4238317534327507,2690.979279279709
647168,0.85,0.65,23,5,-0.0031599928624927998,73.0310447216034,1.3361960053443909,2698.3266854286194
649216,0.7,0.6,23,5,-0.0031751469941809773,59.06510901451111,1.3938832506537437,2707.0419433116913
651264,0.45,0.75,23,5,-0.004251654609106481,55.110164523124695,1.489370658993721,2714.995791912079
653312,0.75,0.75,24,5,0.000298784434562549,222.1448049545288,1.4540164172649384,2722.007289648056
655360,0.85,0.75,24,5,-0.006047786038834602,19.743959486484528,1.4907240271568298,2730.75874876976
657408,1.05,0.6,25,5,-0.002197889960370958,64.20096325874329,1.35203105956316,2738.2553062438965
659456,0.45,0.75,25,5,-0.007141652284190059,15.73014348745346,1.5327305123209953,2746.4520831108093
661504,0.2,0.9,25,5,-0.007409756886772811,9.782766997814178,1.5038129910826683,2754.042363166809
663552,0.2,0.9,25,5,-0.0005543542793020606,23.870210349559784,1.410183608531952,2760.8863162994385
665600,0.5,0.7,25,5,-0.004662416526116431,103.38928174972534,1.1984634920954704,2768.990063428879
667648,0.45,0.7,25,5,-0.004327933304011822,67.28314399719238,1.3815914317965508,2777.279971599579
669696,0.6,0.65,25,5,-0.0016060631023719907,117.74682950973511,1.214403197169304,2783.952176094055
671744,0.75,0.65,25,5,-0.004000785353127867,66.27648448944092,1.437535546720028,2791.6804752349854
673792,0.7,0.7,26,5,-0.007091248698998243,15.556098937988281,1.438975304365158,2799.0595355033875
675840,0.35,0.85,26,5,-0.004037337319459766,26.96782237291336,1.5466865450143814,2806.3544228076935
677888,0.05,0.95,26,5,-0.0034341328719165176,9.246227115392685,1.4695581495761871,2814.229196548462
679936,0.05,0.95,26,5,-0.00536957778967917,15.034426420927048,1.51983642578125,2822.4706938266754
681984,0.2,0.85,26,5,-0.0021773672197014093,65.08052682876587,1.361710213124752,2830.5609271526337
684032,0.55,0.75,26,5,-0.004000103683210909,70.22822070121765,1.2511155158281326,2838.641536474228
686080,0.65,0.65,26,5,-0.003064681659452617,35.83265995979309,1.3215069025754929,2846.8477535247803
688128,0.3,0.75,26,5,-0.006246953445952386,24.798176288604736,1.3684147894382477,2855.347132921219
690176,0.3,0.8,26,5,-0.004154991067480296,24.931776106357574,1.4722671061754227,2862.6663823127747
692224,0.35,0.8,26,5,-0.004927591915475205,41.40532183647156,1.3850457593798637,2870.724990129471
694272,0.4,0.75,26,5,-0.003461731888819486,40.290125012397766,1.361438199877739,2878.510098695755
696320,0.4,0.75,26,5,-0.0005167449999134988,52.06735634803772,1.3172427862882614,2885.7683398723602
698368,0.55,0.8,26,5,-0.001319290546234697,110.35896301269531,1.4239239171147346,2893.483942747116
700416,0.45,0.8,25,5,-0.010144130210392177,16.4143448472023,1.4134916961193085,2901.1632792949677
702464,0.45,0.85,26,5,-0.008296366780996323,24.41411203145981,1.3961734101176262,2908.470065355301
704512,0.25,0.85,26,5,-0.002295446553034708,41.2812682390213,1.4945086613297462,2916.444735765457
706560,0.4,0.8,26,5,-0.002152663771994412,86.55528998374939,1.2513084039092064,2923.361532688141
708608,0.6,0.8,25,5,-0.0019958438351750374,74.4164183139801,1.4582269713282585,2930.3653242588043
710656,0.6,0.8,25,5,-0.009443962248042226,19.03660774230957,1.4393714517354965,2938.383823156357
712704,0.05,0.95,25,5,-0.006104362080805004,16.116690278053284,1.3236498311161995,2946.2509441375732
714752,0.2,0.95,25,5,-0.004543941235169768,14.561863481998444,1.5093069672584534,2953.3365211486816
716800,0.3,0.85,25,5,-0.0040648720460012555,55.3931348323822,1.4753335490822792,2961.253881454468
718848,0.55,0.75,26,5,-0.002994621463585645,100.62905144691467,1.3705753460526466,2968.9845385551453
720896,0.45,0.75,26,5,-0.0047769746161066,28.979632139205933,1.4319946840405464,2977.4733579158783
722944,0.45,0.75,26,5,-0.0009769234748091549,103.0167031288147,1.082823932170868,2984.9814162254333
724992,0.5,0.7,26,5,-0.006643880158662796,27.640817284584045,1.4171952307224274,2992.9358892440796
727040,0.3,0.75,26,5,-0.004098325269296765,40.714510560035706,1.364171102643013,3001.016741514206
729088,0.25,0.75,26,5,-0.00395687558921054,23.863889694213867,1.4105111733078957,3009.4786183834076
731136,0.2,0.8,26,5,-0.007100244838511571,22.458566904067993,1.4593067318201065,3017.441492795944
733184,0.25,0.75,26,5,-0.009746517651365139,19.11884742975235,1.4377336129546165,3025.57359290123
735232,0.5,0.75,26,5,-0.00046515799476765096,75.41550707817078,1.2215911000967026,3032.2356588840485
737280,0.7,0.75,26,5,-0.006462103046942502,33.55863428115845,1.4617430418729782,3040.168028116226
739328,0.4,0.8,26,5,-0.0032852267322596163,43.38089692592621,1.4705919846892357,3048.3903250694275
741376,0.3,0.85,26,5,-0.00445587420836091,24.173383057117462,1.4553186148405075,3056.785518884659
743424,0.35,0.85,26,5,-0.007200862048193812,20.555249869823456,1.4395053908228874,3063.807660341263
745472,0.55,0.75,26,5,-0.004159343603532761,52.887988567352295,1.5248118117451668,3070.907029390335
747520,0.45,0.75,26,5,-0.006598298758035526,53.4141161441803,1.434030719101429,3079.174852848053
749568,0.4,0.7,26,5,-0.012702144973445684,16.560308396816254,1.4733519554138184,3087.4554800987244
751616,0.35,0.75,26,5,-0.009391727071488276,18.18160581588745,1.5228783711791039,3095.35858297348
753664,0.25,0.85,26,5,-0.01295185525668785,7.87236613035202,1.513613574206829,3102.803633928299
755712,0.3,0.8,26,5,-0.0021285234251990914,68.0630419254303,1.4530111327767372,3110.1885306835175
757760,0.55,0.7,26,5,-0.005956008390057832,34.64215278625488,1.4376408010721207,3117.018177509308
759808,0.65,0.65,26,5,-0.002195645298343152,61.69749569892883,1.3679416924715042,3124.58424448967
761856,0.3,0.8,26,5,-0.011488453834317625,4.094891533255577,1.503627359867096,3132.062662124634
763904,0.15,0.85,26,5,-0.006373223848640919,12.270513892173767,1.4699712842702866,3139.9232561588287
765952,0.05,0.95,26,5,-0.00813480734359473,16.44238632917404,1.4685317650437355,3147.4708065986633
768000,0.45,0.8,26,5,-0.0014746306696906686,59.21428108215332,1.3784394189715385,3155.2743632793427
770048,0.75,0.65,26,5,-0.002332138566998765,78.0266261100769,1.305782288312912,3163.01917052269
772096,0.85,0.7,26,5,-0.008333817007951438,28.657187461853027,1.3990701287984848,3170.2272493839264
774144,0.55,0.8,26,5,-0.007850580761441961,23.71836566925049,1.4394825026392937,3177.863800048828
776192,0.85,0.75,26,5,-0.0008367039263248444,73.11624431610107,1.4171462804079056,3185.745043516159
778240,0.8,0.7,26,5,-0.005173363082576543,31.649917364120483,1.447305604815483,3193.1991817951202
780288,0.75,0.65,26,5,-0.004050407849717885,66.75291562080383,1.3745609670877457,3199.703181028366
782336,0.6,0.7,26,5,-0.008565027266740799,42.88002371788025,1.428961604833603,3207.172561645508
784384,0.5,0.75,26,5,-0.0056651022750884295,46.652684926986694,1.4188698679208755,3214.858809232712
786432,0.5,0.75,26,5,-0.008341199834831059,66.87605023384094,1.3780275359749794,3222.9517352581024
788480,0.3,0.8,26,5,-0.010523651842959225,27.180195808410645,1.4306760430335999,3230.6836767196655
790528,0.55,0.75,26,5,-0.004973374132532626,54.7399845123291,1.368509128689766,3237.047788143158
792576,0.65,0.65,26,5,-0.008009307610336691,51.53404724597931,1.3263845667243004,3245.509908914566
794624,0.35,0.75,26,5,-0.005615543108433485,50.89877152442932,1.399945229291916,3252.837800502777
796672,0.25,0.8,26,5,-0.0050983933033421636,37.1810302734375,1.3573815822601318,3260.1980764865875
798720,0.45,0.8,26,5,-0.003692399390274659,58.076420307159424,1.3993146046996117,3267.809674501419
800768,0.4,0.8,26,5,-0.005193085147766396,21.32053416967392,1.45668513327837,3276.07377743721
802816,0.05,0.95,26,5,-0.016474770207423717,2.8231461346149445,1.4004255160689354,3443.5578639507294
804864,0.45,0.9,27,5,0.029328994336538017,77.14425122737885,1.3913980200886726,3451.124807357788
806912,0.5,0.85,27,5,-0.008536167093552649,16.47021347284317,1.4535935744643211,3459.166729927063
808960,0.05,0.95,27,5,-0.009374619054142386,10.536518812179565,1.4408286362886429,3467.6168870925903
811008,0.15,0.9,27,5,-0.006582366651855409,43.100239753723145,1.371037907898426,3475.6596462726593
813056,0.5,0.7,27,5,-0.004511801904300228,93.3885726928711,1.2954632267355919,3482.9728684425354
815104,0.65,0.65,27,5,-0.008147723565343767,34.63845646381378,1.3405955284833908,3490.452616930008
817152,0.4,0.7,27,5,-0.0014055880019441247,51.17736506462097,1.4228563979268074,3497.870706319809
819200,0.35,0.8,27,5,-0.005092639563372359,87.98734998703003,1.2724957838654518,3505.0633597373962
821248,0.35,0.8,27,5,-0.009919549571350217,9.418541640043259,1.400651216506958,3512.0525562763214
823296,0.3,0.85,27,5,-0.00846263486891985,6.455704554915428,1.4311592280864716,3519.2608263492584
825344,0.1,0.95,27,5,-0.00395292358007282,38.618919014930725,1.3948125019669533,3526.440280675888
827392,0.35,0.8,27,5,-0.007907941762823611,55.243902921676636,1.3072002232074738,3534.4557020664215
829440,0.65,0.7,29,5,-0.0040142753859981894,91.42016696929932,1.373047798871994,3542.132006883621
831488,0.7,0.7,29,5,-0.0016008101520128548,82.89741730690002,1.2954415678977966,3549.114820957184
833536,0.8,0.75,29,5,-0.008141734841046855,57.03801918029785,1.4200300425291061,3556.659639120102
835584,0.85,0.75,29,5,-0.006104289670474827,38.82673501968384,1.419570617377758,3564.4097373485565
837632,0.65,0.7,29,5,-0.0043245351407676935,88.35602307319641,1.3975201398134232,3571.378974676132
839680,0.65,0.7,29,5,-0.0022062023635953665,54.26103448867798,1.400529384613037,3579.349215745926
841728,0.3,0.8,29,5,-0.008344143920112401,43.96156060695648,1.5457789078354836,3586.7890322208405
843776,0.2,0.8,29,5,-0.002143244884791784,52.70162487030029,1.4395085573196411,3594.8178205490112
845824,0.4,0.85,29,5,-0.0018500860896892846,90.27136540412903,1.5071779787540436,3602.257084131241
847872,0.45,0.85,29,5,-0.0037418834981508553,54.25018620491028,1.4676172509789467,3609.7521216869354
849920,0.3,0.8,29,5,-0.004658317775465548,49.9920814037323,1.4592231512069702,3616.717757701874
851968,0.85,0.65,29,5,8.44891183078289e-05,92.37509250640869,1.490220844745636,3623.999818086624
854016,1.05,0.7,29,5,-0.00505760483792983,62.92403292655945,1.4592707753181458,3631.051721096039
856064,0.85,0.8,29,5,-0.008219417431973852,19.93691521883011,1.4832552075386047,3638.323858499527
858112,0.45,0.85,29,5,-0.00865948828868568,17.299619615077972,1.4830658212304115,3645.9353654384613
860160,0.2,0.8,29,5,-0.004621704458259046,34.5208466053009,1.4953529834747314,3653.589061021805
862208,0.55,0.65,29,5,-0.004146268998738378,104.08140277862549,1.3733112290501595,3661.159368276596
864256,0.75,0.7,29,5,-0.0029883552924729884,57.27203297615051,1.4497080519795418,3668.4692318439484
866304,0.75,0.7,29,5,-0.0013110865256749094,86.28099036216736,1.4781901687383652,3676.724330186844
868352,0.55,0.75,29,5,-0.0023088163579814136,51.66497588157654,1.4794911444187164,3684.2712967395782
870400,0.45,0.75,29,5,-0.007689416466746479,37.42321419715881,1.4445233345031738,3692.318359375
872448,0.1,0.9,29,5,-0.008963909873273224,8.760767668485641,1.5312429517507553,3700.973223924637
874496,0.35,0.8,29,5,-0.004343066073488444,56.38547873497009,1.4367785230278969,3708.764335155487
876544,0.4,0.75,29,5,-0.002113536436809227,52.68933629989624,1.3701149374246597,3716.6226994991302
878592,0.35,0.75,29,5,-0.005313550936989486,55.44172716140747,1.415928602218628,3724.0981516838074
880640,0.3,0.8,29,5,-0.00817941059358418,11.746999651193619,1.5843845158815384,3732.250634908676
882688,0.15,0.9,29,5,-0.004314812598749995,49.7803510427475,1.5101814195513725,3739.0049448013306
884736,0.15,0.9,29,5,-0.001785835571354255,45.155388832092285,1.4978314191102982,3746.9298911094666
886784,0.35,0.8,29,5,-0.003947081684600562,38.630446672439575,1.4957522675395012,3754.2609238624573
888832,0.35,0.85,29,5,-0.007182080356869847,25.337747871875763,1.4707758575677872,3762.6975152492523
890880,0.5,0.85,30,5,-0.0012277464265935123,52.51481854915619,1.4988480731844902,3769.8011832237244
892928,0.4,0.85,30,5,-0.006920296524185687,25.67162036895752,1.5112295523285866,3777.6405334472656
894976,0.1,0.9,30,5,-0.0060134633095003664,17.626680552959442,1.49830262362957,3785.7266573905945
897024,0.25,0.9,30,5,-0.0038088414585217834,35.838294327259064,1.5157894864678383,3793.2489314079285
899072,0.65,0.8,30,5,-0.003195863915607333,115.48427486419678,1.4781415909528732,3800.350610733032
901120,0.75,0.75,30,5,-0.0006021562730893493,96.39155197143555,1.3473490476608276,3807.848559856415
903168,0.95,0.65,30,5,-0.008583278977312148,57.265554308891296,1.4950888082385063,3814.478390455246
905216,0.5,0.7,30,5,-0.0039617500733584166,53.738505840301514,1.4192781820893288,3821.5149075984955
907264,0.35,0.75,30,5,-0.008272363804280758,27.87899887561798,1.4960653558373451,3829.2161827087402
909312,0.45,0.65,30,5,-0.00602735613938421,60.66930866241455,1.394679307937622,3837.246706008911
911360,0.7,0.6,30,5,-0.0022393079998437315,103.855788230896,1.403938576579094,3844.3840160369873
913408,0.6,0.7,30,5,-0.008672030729940161,30.59153723716736,1.5004277527332306,3852.625363111496
915456,0.4,0.75,30,5,-0.0008533672080375254,75.34559226036072,1.4757622256875038,3860.088668346405
917504,0.5,0.7,30,5,-0.0044714934774674475,81.04686570167542,1.4325015619397163,3866.793615102768
919552,0.6,0.7,30,5,-0.004301531182136387,27.664340496063232,1.5169913917779922,3874.2708048820496
921600,0.3,0.8,30,5,-0.0012364722788333893,67.40294289588928,1.4683751985430717,3881.8287556171417
923648,0.15,0.9,30,5,-0.005119159410241991,46.76803004741669,1.4543576389551163,3888.7757003307343
925696,0.4,0.8,30,5,-0.0067874949891120195,38.75864815711975,1.3947377875447273,3897.3828003406525
927744,0.4,0.8,30,5,-0.012046050047501922,23.323685944080353,1.4722195267677307,3907.1008274555206
929792,0.3,0.85,30,5,-0.012986319838091731,7.749781847000122,1.5435537919402122,3914.918847322464
931840,0.35,0.8,30,5,-0.0028496942250058055,74.47868728637695,1.439625769853592,3922.7319798469543
933888,0.8,0.7,30,5,-0.003667916404083371,72.91640877723694,1.4743131324648857,3929.1602499485016
935936,0.6,0.8,30,5,-0.005410764220869169,23.169438123703003,1.5098777785897255,3936.6486265659332
937984,0.3,0.85,30,5,-0.004121512407436967,58.5230393409729,1.459174521267414,3943.743642807007
940032,0.2,0.85,30,5,-0.008321621164213866,11.21213412284851,1.5209037736058235,3951.041526556015
942080,0.25,0.85,30,5,-0.001736945763695985,41.724987745285034,1.478552632033825,3957.8107810020447
944128,0.6,0.75,30,5,-0.0017554438090883195,111.34553098678589,1.4686433523893356,3964.5757427215576
946176,0.7,0.75,30,5,-0.0037280381948221475,30.903472423553467,1.4080093652009964,3972.021785259247
948224,0.6,0.8,31,5,-0.0008057908853515983,114.72880172729492,1.4387424439191818,3978.5055067539215
950272,0.6,0.8,31,5,-0.00466759895789437,82.23830032348633,1.4857551380991936,3984.838350534439
952320,0.9,0.65,31,5,-0.0029973627242725343,121.66463565826416,1.4461363852024078,3991.727855682373
954368,0.7,0.7,31,5,-0.00670464476570487,16.214749455451965,1.4835674539208412,3999.5429356098175
956416,0.4,0.85,32,5,-0.005886318103875965,68.77232241630554,1.4536289796233177,4007.1839351654053
958464,0.2,0.95,32,5,-0.007224042143207043,33.274760365486145,1.456291452050209,4014.8223869800568
960512,0.3,0.85,32,5,-0.009079393465071917,17.905608415603638,1.508506141602993,4022.458956718445
962560,0.1,0.9,32,5,-0.00459362764377147,16.515879094600677,1.4640285074710846,4029.7949607372284
964608,0.25,0.8,32,5,-0.007541467261034995,44.99781584739685,1.4862882494926453,4037.2764196395874
966656,0.35,0.75,32,5,-0.007704607560299337,29.998031497001648,1.4400263205170631,4044.693549156189
968704,0.5,0.7,32,5,-0.009370001032948494,38.56848609447479,1.5078333616256714,4051.850696325302
970752,0.4,0.8,32,5,-0.009854245814494789,18.32706981897354,1.4999362155795097,4057.9337589740753
972800,0.15,0.9,32,5,-0.005646095261909068,30.477234363555908,1.481685183942318,4064.811987876892
974848,0.2,0.85,32,5,-0.006402090948540717,49.84923577308655,1.4340495839715004,4072.0046010017395
976896,0.45,0.8,32,5,-0.004802257055416703,58.17269015312195,1.4674404561519623,4078.5066225528717
978944,0.45,0.8,32,5,-0.007789339637383819,16.420374751091003,1.5581788271665573,4085.269730091095
980992,0.35,0.85,32,5,-0.010400989966001362,3.9178887754678726,1.5373763889074326,4092.402976512909
983040,0.05,0.95,32,5,-0.0037625355762429535,15.28902280330658,1.5046251341700554,4099.540576219559
985088,0.1,0.9,32,5,-0.010160599602386355,18.948110222816467,1.5669043064117432,4106.305151939392
987136,0.1,0.9,32,5,-0.011489155003800988,5.7471263110637665,1.5371870324015617,4113.806892633438
989184,0.45,0.85,32,5,-0.0017716449801810086,74.24390530586243,1.58538718521595,4120.0558207035065
991232,0.45,0.85,32,5,-0.01835422363365069,5.007788151502609,1.5855904147028923,4126.8948538303375
993280,0.35,0.85,32,5,-0.003829989698715508,33.7396080493927,1.510109819471836,4133.12267947197
995328,0.25,0.85,32,5,-0.008817330468446016,23.916828632354736,1.4695540964603424,4140.096095085144
997376,0.35,0.75,32,5,-0.0020484848646447062,43.65229773521423,1.5475535169243813,4147.159635305405
999424,0.6,0.75,32,5,-0.00506629204028286,25.21329355239868,1.598490223288536,4154.433753252029
1001472,0.6,0.8,32,5,-0.004570535616949201,50.628252267837524,1.519344836473465,4162.28874874115
